,X,Y,Name,description,altitudeMode,City,VistaIPCC,Vista_ID,VistaDate,Longitude,Source,State,FID,Latitude,VistaName,VistaSType,Field_1
102,-120.351317489211,37.0962685722369,Dairy Name Unknown,,clampToGround,CHOWCHILLA,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF001864,11/10/2019,-120.351317,RAFIQ,CA,102,37.096269,Dairy Name Unknown,Dairy,Dairy Name Unknown
103,-120.445022130367,37.1259631285956,Dairy Name Unknown,,clampToGround,EL NIDO,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF001866,11/10/2019,-120.445022,RAFIQ,CA,103,37.125963,Dairy Name Unknown,Dairy,Dairy Name Unknown
104,-119.173425593816,36.134926407228,Dairy Name Unknown,,clampToGround,STRATHMORE,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF001878,11/10/2019,-119.173426,RAFIQ,CA,104,36.134926,Dairy Name Unknown,Dairy,Dairy Name Unknown
105,-120.890755081981,37.0614597170923,Dairy Name Unknown,,clampToGround,Los Banos,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF001879,11/10/2019,-120.890755,RAFIQ,CA,105,37.06146,Dairy Name Unknown,Dairy,Dairy Name Unknown
106,-120.835843281842,36.9734557102129,Dairy Name Unknown,,clampToGround,LOS BANOS,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF001880,11/10/2019,-120.835843,RAFIQ,CA,106,36.973456,Dairy Name Unknown,Dairy,Dairy Name Unknown
107,-120.46260294467,37.2791508013684,Dairy Name Unknown,,clampToGround,MERCED,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF001885,11/10/2019,-120.462603,RAFIQ,CA,107,37.279151,Dairy Name Unknown,Dairy,Dairy Name Unknown
108,-120.922588760328,37.45181233028,3A Teixeira Dairy,,clampToGround,Merced,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000003,11/10/2019,-120.922589,RWQCB,CA,108,37.451812,3A Teixeira Dairy,Dairy,3A Teixeira Dairy
109,-120.863468287975,37.3465464145787,3D Dores Dairy,,clampToGround,Stevinson,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000004,11/10/2019,-120.863468,RWQCB,CA,109,37.346546,3D Dores Dairy,Dairy,3D Dores Dairy
110,-117.601509083726,33.9999238063063,4-H Calf Ranch,,clampToGround,Ontario,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000008,11/10/2019,-117.601509,CIWQS,CA,110,33.999924,4-H Calf Ranch,Dairy,4-H Calf Ranch
111,-120.954079195634,37.3736480925946,6 D DORES DAIRY,,clampToGround,HILMAR,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000012,11/10/2019,-120.954079,SJAPCD,CA,111,37.373648,6 D DORES DAIRY,Dairy,6 D DORES DAIRY
112,-120.859406961055,37.7434116159855,6-X #2 (Formerly G&G Dairy LLC),,clampToGround,Oakdale,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000013,11/10/2019,-120.859407,RWQCB,CA,112,37.743412,6-X #2 (Formerly G&amp;G Dairy LLC),Dairy,6-X #2 (Formerly G&amp;G Dairy LLC)
113,-120.814308223387,37.6797829853306,6-X Dairy,,clampToGround,Modesto,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000014,11/10/2019,-120.814308,RWQCB,CA,113,37.679783,6-X Dairy,Dairy,6-X Dairy
114,-120.85317735638,37.3434721488784,A & A DAIRY,,clampToGround,STEVINSON,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000015,11/10/2019,-120.853177,SJAPCD,CA,114,37.343472,A &amp; A DAIRY,Dairy,A &amp; A DAIRY
115,-120.96844681996,37.4835727585398,A & C VIEIRA DAIRY,,clampToGround,TURLOCK,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000016,11/10/2019,-120.968447,SJAPCD,CA,115,37.483573,A &amp; C VIEIRA DAIRY,Dairy,A &amp; C VIEIRA DAIRY
116,-120.931833061308,37.4967584756574,A & G AZEVEDO DAIRY,,clampToGround,TURLOCK,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000017,11/10/2019,-120.931833,SJAPCD,CA,116,37.496758,A &amp; G AZEVEDO DAIRY,Dairy,A &amp; G AZEVEDO DAIRY
117,-121.092614174665,37.5509220414726,A & M Azevedo Dairy,,clampToGround,Modesto,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000019,11/10/2019,-121.092614,RWQCB,CA,117,37.550922,A &amp; M Azevedo Dairy,Dairy,A &amp; M Azevedo Dairy
118,-120.955960507428,37.464949887016,A & M de Sousa Dairy,,clampToGround,Turlock,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000020,11/10/2019,-120.955961,RWQCB,CA,118,37.46495,A &amp; M de Sousa Dairy,Dairy,A &amp; M de Sousa Dairy
119,-120.865060170447,37.3633140737963,A & M TEIXEIRA,,clampToGround,HILMAR,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000022,11/10/2019,-120.86506,SJAPCD,CA,119,37.363314,A &amp; M TEIXEIRA,Dairy,A &amp; M TEIXEIRA
120,-121.010578883853,37.4331688040686,A. Vitoria Dairy,,clampToGround,Crowslanding,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000025,11/10/2019,-121.010579,RWQCB,CA,121,37.433169,A. Vitoria Dairy,Dairy,A. Vitoria Dairy
121,-122.675502936929,38.2111315986738,Achadinha Cheese Company Inc.,,clampToGround,Petaluma,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000031,11/10/2019,-122.675503,CIWQS,CA,122,38.211132,Achadinha Cheese Company Inc.,Dairy,Achadinha Cheese Company Inc.
122,-120.954624192854,37.5375589096071,Ackerman Dairy Inc,,clampToGround,Ceres,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000032,11/10/2019,-120.954624,RWQCB,CA,123,37.537559,Ackerman Dairy Inc,Dairy,Ackerman Dairy Inc
123,-119.202016779381,35.4164172515963,"Affentranger & Sons Dairy Farms, Inc.",,clampToGround,Bakersfield,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000035,11/10/2019,-119.202017,RWQCB,CA,124,35.416417,"Affentranger &amp; Sons Dairy Farms, Inc.",Dairy,"Affentranger &amp; Sons Dairy Farms, Inc."
124,-122.825826404795,38.4401446039321,Aggio Dairy Inc.,,clampToGround,Santa Rosa,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000036,11/10/2019,-122.825826,SJAPCD,CA,125,38.440145,Aggio Dairy Inc.,Dairy,Aggio Dairy Inc.
125,-120.99275599959,37.4880219996156,Aguiar & Bento Dairy,,clampToGround,Crows Landing,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000037,11/10/2019,-120.992756,CIWQS R5,CA,126,37.488022,Aguiar &amp; Bento Dairy,Dairy,Aguiar &amp; Bento Dairy
126,-121.005665999586,37.4877159998935,Ahlem Farms Jerseys,,clampToGround,Crows Landing,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000038,11/10/2019,-121.005666,CIWQS R5,CA,127,37.487716,Ahlem Farms Jerseys,Dairy,Ahlem Farms Jerseys
127,-120.925871489904,37.411183577132,AHLEM FARMS PARTNERSHIP,,clampToGround,HILMAR,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000039,11/10/2019,-120.925871,SJAPCD,CA,128,37.411184,AHLEM FARMS PARTNERSHIP,Dairy,AHLEM FARMS PARTNERSHIP
128,-120.777142000303,37.5381479999303,Ahlem Farms Vista,,clampToGround,Denair,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000040,11/10/2019,-120.777142,RWQCB,CA,129,37.538148,Ahlem Farms Vista,Dairy,Ahlem Farms Vista
129,-120.666751999805,37.5270580002266,Ahlem Foothill Farms,,clampToGround,Denair,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000042,11/10/2019,-120.666752,RWQCB,CA,131,37.527058,Ahlem Foothill Farms,Dairy,Ahlem Foothill Farms
130,-120.924983223538,37.4094300157399,Ahlem west #2 Former Antonio Silveira Dairy,,clampToGround,Hilmar,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000043,11/10/2019,-120.924983,RWQCB,CA,132,37.40943,Ahlem west #2 Former Antonio Silveira Dairy,Dairy,Ahlem west #2 Former Antonio Silveira Dairy
131,-120.947764000408,37.377270999557,AJ Borba Holsteins,,clampToGround,Hilmar,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000045,11/10/2019,-120.947764,RWQCB,CA,133,37.377271,AJ Borba Holsteins,Dairy,AJ Borba Holsteins
132,-119.319242000418,35.3594370004173,AJB Ranch Dairy,,clampToGround,Bakersfield,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000047,11/10/2019,-119.319242,RWQCB,CA,134,35.359437,AJB Ranch Dairy,Dairy,AJB Ranch Dairy
133,-121.015299422803,37.5039972199377,ALAMO DAIRY,,clampToGround,CROWS LANDING,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000049,11/10/2019,-121.015299,SJAPCD,CA,135,37.503997,ALAMO DAIRY,Dairy,ALAMO DAIRY
134,-121.087233558299,37.5458138608266,ALAMO FARMS,,clampToGround,MODESTO,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000050,11/10/2019,-121.087234,SJAPCD,CA,136,37.545814,ALAMO FARMS,Dairy,ALAMO FARMS
135,-117.102973554345,33.8429444729314,Albert Goyenetche Dairy #2,,clampToGround,Lakeview,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000051,11/10/2019,-117.102974,CIWQS,CA,137,33.842944,Albert Goyenetche Dairy #2,Dairy,Albert Goyenetche Dairy #2
136,-121.009038850338,37.4844058882525,ALBERT MENDES DAIRY,,clampToGround,CROWS LANDING,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000052,11/10/2019,-121.009039,SJAPCD,CA,138,37.484406,ALBERT MENDES DAIRY,Dairy,ALBERT MENDES DAIRY
137,-120.778538790661,37.6157688722438,Alberto Dairy,,clampToGround,Hickman,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000053,11/10/2019,-120.778539,CIWQS R5,CA,139,37.615769,Alberto Dairy,Dairy,Alberto Dairy
138,-122.19925028044,40.0629613618522,Alderson Family 4A Dairy (Former Shasta View Farms),,clampToGround,Gerber,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000056,11/10/2019,-122.19925,CIWQS R5,CA,141,40.062961,Alderson Family 4A Dairy (Former Shasta View Farms),Dairy,Alderson Family 4A Dairy (Former Shasta View Farms)
139,-120.961744127185,37.7172181472742,Alexander Dairy,,clampToGround,Modesto,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000057,11/10/2019,-120.961744,RWQCB,CA,142,37.717218,Alexander Dairy,Dairy,Alexander Dairy
140,-124.232626222159,40.6004821847989,Alexandre Acres,,clampToGround,Ferndale,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000058,11/10/2019,-124.232626,CIWQS,CA,143,40.600482,Alexandre Acres,Dairy,Alexandre Acres
141,-124.17541007541,41.8956375623137,Alexandre Dairy,,clampToGround,Crescent City,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000059,11/10/2019,-124.17541,CIWQS,CA,144,41.895638,Alexandre Dairy,Dairy,Alexandre Dairy
142,-124.147369300888,41.8984876640271,Alexandre Ecodairy,,clampToGround,Crescent City,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000060,11/10/2019,-124.147369,CIWQS,CA,145,41.898488,Alexandre Ecodairy,Dairy,Alexandre Ecodairy
143,-120.980459703831,37.4329098384191,ALFRED C. NUNES DAIRY,,clampToGround,TURLOCK,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000061,11/10/2019,-120.98046,SJAPCD,CA,146,37.43291,ALFRED C. NUNES DAIRY,Dairy,ALFRED C. NUNES DAIRY
144,-122.197289132169,39.7437985332357,Alston Farms Dairy 1,,clampToGround,Orland,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000063,11/10/2019,-122.197289,CIWQS R5,CA,147,39.743799,Alston Farms Dairy 1,Dairy,Alston Farms Dairy 1
145,-122.179066999942,39.8191840003414,Alston Farms Dairy 2,,clampToGround,Orland,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000064,11/10/2019,-122.179067,CIWQS R5,CA,148,39.819184,Alston Farms Dairy 2,Dairy,Alston Farms Dairy 2
146,-122.086112803473,39.5914754841561,Alves Dairy,,clampToGround,Glenn,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000066,11/10/2019,-122.086113,CIWQS R5,CA,149,39.591475,Alves Dairy,Dairy,Alves Dairy
147,-120.934342000183,37.3638809999082,Amaral & Amaral Dairy,,clampToGround,Stevinson,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000068,11/10/2019,-120.934342,RWQCB,CA,150,37.363881,Amaral &amp; Amaral Dairy,Dairy,Amaral &amp; Amaral Dairy
148,-122.161805999847,39.7742140003759,Amaral Dairy,,clampToGround,Orland,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000070,11/10/2019,-122.161806,CIWQS R5,CA,151,39.774214,Amaral Dairy,Dairy,Amaral Dairy
149,-120.992393381168,37.5058334432421,Amaral Dairy Farm,,clampToGround,Crowslanding,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000071,11/10/2019,-120.992393,RWQCB,CA,152,37.505833,Amaral Dairy Farm,Dairy,Amaral Dairy Farm
150,-121.293623000301,38.3764969996369,Americo Machado Dairy,,clampToGround,Wilton,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000074,11/10/2019,-121.293623,CIWQS R5,CA,153,38.376497,Americo Machado Dairy,Dairy,Americo Machado Dairy
151,-122.801363493043,38.4485270380593,Amos Brothers Dairy,,clampToGround,Santa Rosa,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000075,11/10/2019,-122.801363,CIWQS,CA,154,38.448527,Amos Brothers Dairy,Dairy,Amos Brothers Dairy
152,-121.178785999774,38.2214049998409,Angelo Dairy,,clampToGround,Acampo,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000082,11/10/2019,-121.178786,RWQCB,CA,156,38.221405,Angelo Dairy,Dairy,Angelo Dairy
153,-121.922236000191,38.6325159997137,Angelo Vieira Dairy,,clampToGround,Woodland,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000083,11/10/2019,-121.922236,CIWQS R5,CA,157,38.632516,Angelo Vieira Dairy,Dairy,Angelo Vieira Dairy
154,-118.947631911895,35.2545188871776,Ansonea Dairy,,clampToGround,Bakersfield,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000086,11/10/2019,-118.947632,RWQCB,CA,158,35.254519,Ansonea Dairy,Dairy,Ansonea Dairy
155,-121.003222712063,37.1581140239922,ANTHONY L LOPES JR DAIRY 2,,clampToGround,GUSTINE,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000089,11/10/2019,-121.003223,SJAPCD,CA,159,37.158114,ANTHONY L LOPES JR DAIRY 2,Dairy,ANTHONY L LOPES JR DAIRY 2
156,-121.017943607085,37.3342059383191,ANTONE L GOMES & SONS,,clampToGround,NEWMAN,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000091,11/10/2019,-121.017944,SJAPCD,CA,161,37.334206,ANTONE L GOMES &amp; SONS,Dairy,ANTONE L GOMES &amp; SONS
157,-120.77546608861,37.6161898852415,Antonio & Maria Alberto Dairy,,clampToGround,Hickman,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000092,11/10/2019,-120.775466,RWQCB,CA,162,37.61619,Antonio &amp; Maria Alberto Dairy,Dairy,Antonio &amp; Maria Alberto Dairy
158,-120.91134548601,37.4846615523897,ANTONIO BRASIL DAIRY,,clampToGround,TURLOCK,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000096,11/10/2019,-120.911345,SJAPCD,CA,163,37.484662,ANTONIO BRASIL DAIRY,Dairy,ANTONIO BRASIL DAIRY
159,-120.968022144686,37.4625608646929,Arjen Zylstra Dairy,,clampToGround,Turlock,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000102,11/10/2019,-120.968022,RWQCB,CA,164,37.462561,Arjen Zylstra Dairy,Dairy,Arjen Zylstra Dairy
160,-120.990088999807,37.9429900002883,Armelim Amaral Dairy,,clampToGround,Farmington,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000104,11/10/2019,-120.990089,CIWQS R5,CA,166,37.94299,Armelim Amaral Dairy,Dairy,Armelim Amaral Dairy
161,-121.14422599963,37.6136610000552,Arnaldo P. & Maria E. Avila Dairy,,clampToGround,Modesto,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000105,11/10/2019,-121.144226,RWQCB,CA,167,37.613661,Arnaldo P. &amp; Maria E. Avila Dairy,Dairy,Arnaldo P. &amp; Maria E. Avila Dairy
162,-120.992590437508,37.490530080889,Art Silva & Son Dairy,,clampToGround,Crows Landing,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000106,11/10/2019,-120.99259,RWQCB,CA,168,37.49053,Art Silva &amp; Son Dairy,Dairy,Art Silva &amp; Son Dairy
163,-120.900112099422,37.6849134398373,Art Silva Dairy,,clampToGround,Modesto,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000107,11/10/2019,-120.900112,CIWQS R5,CA,169,37.684913,Art Silva Dairy,Dairy,Art Silva Dairy
164,-120.994565135085,37.1511629391627,AUGUSTO LIMA / A & L DAIRY,,clampToGround,GUSTINE,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000111,11/10/2019,-120.994565,SJAPCD,CA,171,37.151163,AUGUSTO LIMA / A &amp; L DAIRY,Dairy,AUGUSTO LIMA / A &amp; L DAIRY
165,-119.373334048808,35.4892598041263,Aukeman Dairy,,clampToGround,Shafter,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000112,11/10/2019,-119.373334,RWQCB,CA,172,35.48926,Aukeman Dairy,Dairy,Aukeman Dairy
166,-124.263232638456,40.6171068994505,Avelar Brothers Dairy,,clampToGround,Ferndale,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000115,11/10/2019,-124.263233,CIWQS,CA,173,40.617107,Avelar Brothers Dairy,Dairy,Avelar Brothers Dairy
167,-121.464017006408,38.329667516966,Avis Dairy #2,,clampToGround,Elk Grove,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000117,11/10/2019,-121.464017,RWQCB,CA,174,38.329668,Avis Dairy #2,Dairy,Avis Dairy #2
168,-121.017768406957,37.5091192128456,Avlan Family Farms #2,,clampToGround,Crows Landing,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000119,11/10/2019,-121.017768,CIWQS R5,CA,175,37.509119,Avlan Family Farms #2,Dairy,Avlan Family Farms #2
169,-120.875657800954,37.420576670525,AZEVEDO DAIRY,,clampToGround,HILMAR,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000120,11/10/2019,-120.875658,SJAPCD,CA,176,37.420577,AZEVEDO DAIRY,Dairy,AZEVEDO DAIRY
170,-121.129641631181,37.5153784153757,AZEVEDO DAIRY INC,,clampToGround,PATTERSON,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000123,11/10/2019,-121.129642,SJAPCD,CA,177,37.515378,AZEVEDO DAIRY INC,Dairy,AZEVEDO DAIRY INC
171,-121.006431999837,37.5238400002159,Azevedo Family Dairy,,clampToGround,Ceres,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000125,11/10/2019,-121.006432,CIWQS R5,CA,178,37.52384,Azevedo Family Dairy,Dairy,Azevedo Family Dairy
172,-120.890406000237,37.4328739997354,B & D Dairy,,clampToGround,Hilmar,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000129,11/10/2019,-120.890406,RWQCB,CA,179,37.432874,B &amp; D Dairy,Dairy,B &amp; D Dairy
173,-120.765970999562,37.5444360003212,Ahlem Farms Vista 11 Formerly Silva Family Dairy,,clampToGround,Denair,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000041,11/10/2019,-120.765971,RWQCB,CA,130,37.544436,Ahlem Farms Vista 11 Formerly Silva Family Dairy,Dairy,Ahlem Farms Vista 11 Formerly Silva Family Dairy
174,-121.32354299961,38.3223330001679,B & J Dairy,,clampToGround,Galt,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000131,11/10/2019,-121.323543,CIWQS R5,CA,181,38.322333,B &amp; J Dairy,Dairy,B &amp; J Dairy
175,-121.298733983066,38.3825711659077,B&J Dairy #2,,clampToGround,Wilton,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000134,11/10/2019,-121.298734,RWQCB,CA,182,38.382571,B&amp;J Dairy #2,Dairy,B&amp;J Dairy #2
176,-120.888679714664,37.3732663575464,B-6 DAIRY,,clampToGround,HILMAR,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000135,11/10/2019,-120.88868,SJAPCD,CA,183,37.373266,B-6 DAIRY,Dairy,B-6 DAIRY
177,-124.239117917278,40.5809732665452,Bancrest Dairy,,clampToGround,Ferndale,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000138,11/10/2019,-124.239118,CIWQS,CA,184,40.580973,Bancrest Dairy,Dairy,Bancrest Dairy
178,-120.959942314282,37.5058282310085,ALDEN PETERSON & SONS INC,,clampToGround,TURLOCK,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000054,11/10/2019,-120.959942,SJAPCD,CA,140,37.505828,ALDEN PETERSON &amp; SONS INC,Dairy,ALDEN PETERSON &amp; SONS INC
179,-122.72316549506,38.2654613907095,"Bar M Dairy, INC.",,clampToGround,Petaluma,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000146,11/10/2019,-122.723165,CIWQS,CA,186,38.265461,"Bar M Dairy, INC.",Dairy,"Bar M Dairy, INC."
180,-124.114205785753,40.8834444689052,"Bar M Ranch, Mason Dairy",,clampToGround,Arcata,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000148,11/10/2019,-124.114206,CIWQS,CA,187,40.883444,"Bar M Ranch, Mason Dairy",Dairy,"Bar M Ranch, Mason Dairy"
181,-120.991220643688,37.2155500314064,BAR MAC DAIRY,,clampToGround,GUSTINE,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000149,11/10/2019,-120.991221,SJAPCD,CA,188,37.21555,BAR MAC DAIRY,Dairy,BAR MAC DAIRY
182,-120.909358086937,37.5206162543715,"Bar Vee Dairy, Inc.",,clampToGround,Turlock,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000151,11/10/2019,-120.909358,RWQCB,CA,189,37.520616,"Bar Vee Dairy, Inc.",Dairy,"Bar Vee Dairy, Inc."
183,-121.055931176458,37.8507921450068,Bartelink Dairy,,clampToGround,Escalon,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000155,11/10/2019,-121.055931,RWQCB,CA,191,37.850792,Bartelink Dairy,Dairy,Bartelink Dairy
184,-117.642892911791,34.0070099415138,"Batista Bros. Dairy Farm, Inc",,clampToGround,Ontario,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000156,11/10/2019,-117.642893,CIWQS,CA,192,34.00701,"Batista Bros. Dairy Farm, Inc",Dairy,"Batista Bros. Dairy Farm, Inc"
185,-121.308862724389,38.2776162958354,Bay Meadow Farms,,clampToGround,Galt,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000157,11/10/2019,-121.308863,CIWQS R5,CA,193,38.277616,Bay Meadow Farms,Dairy,Bay Meadow Farms
186,-119.054489941005,35.2058374459435,Bear Mountain Dairy,,clampToGround,Bakersfield,3A1 &amp; 3A2 Enteric Fermentation and Manure Management,DAF000159,11/10/2019,-119.05449,RWQCB,CA,194,35.205837,Bear Mountain Dairy,Dairy,Bear Mountain Dairy
